,model_name,ic_loss,oc_loss,whole_loss,ic_acc,oc_acc,whole_acc
1,layer03-cloth-model-CustomLayer,1.7101109488443895,2.1831344814728135,2.156361447049807,0.5777698863636364,0.5216966711956522,0.5248117590515861
3,layer06-cloth-model-CustomLayer,1.7044552564620972,2.0449842889995677,2.025566099393601,0.5745738636363636,0.5397418478260869,0.5417734700416533
6,layer10-cloth-model-CustomLayer,1.6035258715802974,1.9280426492509635,1.909274918114058,0.58984375,0.5567043138586957,0.5587552066645306
2,layer14-cloth-model-CustomLayer,1.482821992852471,2.05595897089528,2.02370144594407,0.6221590909090909,0.5300399116847826,0.5350048061518744
4,layer18-cloth-model-CustomLayer,1.3060288388620724,2.5845771441641063,2.5130387321950076,0.6629971590909091,0.43992017663043476,0.45209868631848765
0,layer20-cloth-model-CustomLayer,1.3352605334737084,2.1032417029466317,2.0603959390967512,0.6551846590909091,0.5450917119565217,0.5512764084507042
5,layer21-cloth-model-CustomLayer,1.3421922502192585,1.7461268114654913,1.7231688818004185,0.65234375,0.6044921875,0.6071571611662928
