,model_name,ic_loss,oc_loss,whole_loss,ic_acc,oc_acc,whole_acc
6,layer03-ave-model-CustomLayer,0.682373033269592,2.2464109659194946,2.152890486810422,0.8277853260869565,0.507046151226158,0.5261735020826658
4,layer06-ave-model-CustomLayer,0.6523250581129737,2.0925531764121406,2.0052169201163417,0.8315217391304348,0.5314415871934605,0.5496158770806658
5,layer10-ave-model-CustomLayer,0.5977495805076931,2.0392945036901113,1.9523650282126748,0.8444293478260869,0.5384664509536785,0.5568928228132008
0,layer14-ave-model-CustomLayer,0.5524012187252874,2.1016843379031087,2.0089106675757336,0.8590353260869565,0.5250340599455041,0.5451144366197183
1,layer18-ave-model-CustomLayer,0.5410309803226719,2.3361964506739166,2.227884959930342,0.8559782608695652,0.4890369550408719,0.5111835787451985
2,layer20-ave-model-CustomLayer,0.5136160137860671,2.0165132276043907,1.9263335440436642,0.860733695652174,0.555091961852861,0.5734435019206146
3,layer21-ave-model-CustomLayer,0.5166650582914767,1.7612071230560946,1.6866240847889196,0.8614130434782609,0.6024139986376021,0.6180177656850192
