,model_name,ic_loss,oc_loss,whole_loss,ic_acc,oc_acc,whole_acc
4,layer03-land_trans-model-CustomLayer,1.019120383240821,2.3134653569017787,2.256747785114165,0.7186642269529777,0.4966866585555675,0.506548381928869
2,layer06-land_trans-model-CustomLayer,1.0036823934954673,2.105383921668508,2.0569536883798176,0.7150045744563501,0.5263809084452294,0.5347644985581544
0,layer10-land_trans-model-CustomLayer,0.9034171938896179,1.957776995510582,1.9103159493887165,0.7352678571428571,0.5546246648793566,0.5627600832266325
1,layer14-land_trans-model-CustomLayer,0.8392928421006547,2.0313765377134994,1.9785803653077796,0.7621225983531564,0.5357337583382797,0.5456984940724127
5,layer18-land_trans-model-CustomLayer,0.8109858238904277,2.391452710700406,2.31929603664969,0.7717291856728228,0.4828461183575892,0.4956744633130407
3,layer20-land_trans-model-CustomLayer,0.8223422711744073,2.122089625844838,2.0626009538058323,0.7726440988651461,0.540326301221734,0.5509652355014418
6,layer21-land_trans-model-CustomLayer,0.8231317857374102,1.7645045702666318,1.7222828802028094,0.7708142725895657,0.5995680073828714,0.6074975969240628
